Code,Scheme Name,NAV,ISIN Div Payout,ISIN Growth,ISIN Div Reinvestment
147560,SBI Fixed Maturity Plan (FMP) - Series 14 (384 Days) - Direct Plan - Growth,13.05580,INF200KA13N4,N/A,N/A
147600,PGIM India Overnight Fund - Regular Plan- Growth Option,1280.99020,INF663L01T43,N/A,N/A
147521,SBI Fixed Maturity Plan (FMP) - Series 13 (1108 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.30630,INF200KA1I32,N/A,N/A
147616,ITI Arbitrage Fund - Regular Plan - IDCW Option,12.42170,INF00XX01424INF00XX01432,N/A,N/A
147613,SBI Fixed Maturity Plan (FMP) - Series 16 (1116 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.27720,INF200KA1J56,N/A,N/A
147558,Edelweiss Overnight Fund - Direct Plan - Weekly - IDCW Option,1065.61430,INF754K01JX5,N/A,N/A
147563,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,1293.34460,INF174V01846,N/A,N/A
,,N/A,,N/A,N/A
147510,SBI Fixed Maturity Plan (FMP) - Series 12 (1179 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.43510,INF200KA1H90,N/A,N/A
147495,Baroda BNP Paribas Equity Savings Fund - Regular Plan - IDCW,13.76410,INF955L01IK5,N/A,N/A
147466,SBI Fixed Maturity Plan (FMP) - Series 10 (1178 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.41830,INF200KA1G91,N/A,N/A
147522,SBI Fixed Maturity Plan (FMP) - Series 13 (1108 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.21330,INF200KA1I16,N/A,N/A
147493,Union Focused Fund - Regular Plan - IDCW Option,24.31000,INF582M01FY2INF582M01FX4,N/A,N/A
149478,Edelweiss Overnight Fund - Unclaimed Redemption Plan - Upto 3 years,1180.36300,,N/A,N/A
144798,HDFC FMP 1487D August 2018 (1) - Growth Option,13.97930,INF179KB12O8,N/A,N/A
149477,Edelweiss Overnight Fund - Unclaimed IDCW Plan - Upto 3 years,1180.36450,,N/A,N/A
147484,SBI Fixed Maturity Plan (FMP) - Series 11 (1178 Days) - Regular Plan - Growth,12.39690,INF200KA1H25,N/A,N/A
147576,Axis Money Market Fund - Direct Plan - Annual IDCW,1239.45780,INF846K01Q96INF846K01Q88,N/A,N/A
147459,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1003.33570,INF666M01GZ8INF666M01HA9,N/A,N/A
149471,Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW beyond 3 years,1000.00000,,N/A,N/A
147551,Edelweiss Overnight Fund - Direct Plan - Annual - IDCW Option,1290.53360,INF754K01KD5INF754K01KC7,N/A,N/A
149394,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Dividend < 3 years,1187.45110,,N/A,N/A
147556,Edelweiss Overnight Fund - Regular Plan - Annual - IDCW Option,1286.24730,INF754K01KM6INF754K01KL8,N/A,N/A
147550,Edelweiss Overnight Fund - Direct Plan - Fortnightly - IDCW Option,1149.64450,INF754K01JZ0INF754K01JY3,N/A,N/A
147473,Kotak Focused equity Fund- Direct Plan- Growth option,25.70700,INF174KA1EN7,N/A,N/A
147605,PGIM India Overnight Fund - Direct Plan - Daily Dividend Option,1000.00930,INF663L01T35,N/A,N/A
147619,Motilal Oswal Nifty Bank Index - Regular Plan,17.80570,INF247L01882,N/A,N/A
147578,Axis Money Market Fund - Regular Plan - Monthly IDCW,1009.41310,INF846K01R95INF846K01R87,N/A,N/A
,,N/A,,N/A,N/A
147611,SBI Fixed Maturity Plan (FMP) - Series 16 (1116 Days) - Regular Plan - Growth,12.18370,INF200KA1J23,N/A,N/A
147569,Edelweiss Overnight Fund - Regular Plan - Growth,1286.24830,INF754K01KE3,N/A,N/A
147582,SBI Fixed Maturity Plan (FMP) - Series 15 (1123 Days) - Direct Plan - Growth,12.30530,INF200KA1J07,N/A,N/A
147583,SBI Fixed Maturity Plan (FMP) - Series 15 (1123 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.30530,INF200KA1J15,N/A,N/A
147475,Kotak Focused Equity Fund-Direct Plan- Income Distribution cum capital withdrawal option,25.70800,INF174KA1EP2INF174KA1EO5,N/A,N/A
147523,SBI Fixed Maturity Plan (FMP) - Series 13 (1108 Days) - Regular Plan - Growth,12.21330,INF200KA1I08,N/A,N/A
147620,Motilal Oswal Nifty Bank Index Fund - Direct Plan,18.46160,INF247L01890,N/A,N/A
147513,LIC MF Overnight Fund-Direct Plan-IDCW,1291.41850,INF767K01QE2INF767K01QF9,N/A,N/A
147549,Edelweiss Overnight Fund - Regular Plan - Fortnightly - IDCW Option,1098.06350,INF754K01KI4INF754K01KH6,N/A,N/A
147520,SBI Fixed Maturity Plan (FMP) - Series 13 (1108 Days) - Direct Plan - Growth,12.30630,INF200KA1I24,N/A,N/A
147572,Axis Money Market Fund - Direct Plan - Monthly IDCW,1011.39620,INF846K01R12INF846K01R04,N/A,N/A
149991,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Up to 3 years,1174.24970,,N/A,N/A
149479,Edelweiss Overnight Fund - Unclaimed Redemption Plan - Above 3 years,1000.00000,,N/A,N/A
147515,LIC MF Overnight Fund-Direct Plan-Growth,1291.71530,INF767K01QI3,N/A,N/A
,,N/A,INF174KA1590,N/A,N/A
144981,HDFC FMP 1381D September 2018 (1) - Growth Option - Direct Plan,13.56320,INF179KB19P0,N/A,N/A
147544,ITI ELSS Tax Saver Fund - Regular Plan - Growth Option,23.14840,INF00XX01374,N/A,N/A
144842,SBI Debt Fund Series C - 23 - (1100 Days) - Direct Plan - Growth,12.65370,INF200KA1VK5,N/A,N/A
144851,Kotak FMP Series 243-Direct Plan - Payout of Income Distribution cum capital withdrawal Option,13.43706,INF174KA1574,N/A,N/A
144955,UTI Fixed Term Income Fund Series XXX-IV (1125 Days) - Direct Plan - Annual IDCW,10.00000,INF789F1AAN0,N/A,N/A
144836,Sundaram Services Fund Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW) ,23.34520,INF903JA1FB0,N/A,N/A
145033,NIPPON INDIA FIXED HORIZON FUND - XXXIX - SERIES 8 - DIRECT Plan - IDCW Option,13.39260,INF204KB1K53,N/A,N/A
144839,Sundaram Services Fund Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW) ,21.70790,INF903JA1EY5,N/A,N/A
144956,UTI - Fixed Term Income Fund Series XXX-IV (1125 Days) - Regular Plan - Growth Option,12.73920,INF789F1AAG4,N/A,N/A
144796,HDFC FMP 1487D August 2018 (1) - IDCW Option - Direct Plan,10.00000,INF179KB10O2,N/A,N/A
144837,Sundaram Services Fund Direct Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW) ,23.34520,INF903JA1FC8,N/A,N/A
145019,ICICI Prudential Fixed Maturity Plan - Series 84 - 1293 Days Plan D - Quarterly IDCW Option,13.23880,INF109KC1KV5,N/A,N/A
,,N/A,INF174KA1608,N/A,N/A
144991,SBI Debt Fund Series - C - 25 (1100 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.60120,INF200KA1VS8,N/A,N/A
,,N/A,INF204KB1J72,N/A,N/A
144944,ICICI Prudential Fixed Maturity Plan - Series 84 - 1103 Days Plan C - Direct Plan Cumulative Option,12.93710,INF109KC1KQ5,N/A,N/A
147615,ITI Arbitrage Fund - Direct Plan - IDCW Option,12.91410,INF00XX01457INF00XX01465,N/A,N/A
144978,HDFC FMP 1381D September 2018 (1) - IDCW Option,10.00000,INF179KB13Q1,N/A,N/A
144903,Shriram Flexi Cap Fund - Regular-IDCW,20.81450,INF680P01083INF680P01091,N/A,N/A
144945,ICICI Prudential Fixed Maturity Plan - Series 84 - 1103 Days Plan C - Direct Plan Quarterly IDCW Option,12.93710,INF109KC1KS1,N/A,N/A
,,N/A,,N/A,N/A
145005,Kotak FMP Series 245 -Regular Plan-Payout of Income Distribution cum capital withdrawal Option,12.59073,INF174KA1632,N/A,N/A
147460,NIPPON INDIA FIXED HORIZON FUND - XLI - SERIES 12 - IDCW Option,12.73150,INF204KB12D7,N/A,N/A
144939,Reliance Fixed Horizon Fund XXXIX- Series 7- Direct Plan- Dividend Option,10.00000,INF204KB1K12,N/A,N/A
147565,Mahindra Manulife Overnight Fund - Regular Plan - Growth,1283.03530,INF174V01812,N/A,N/A
145007,Kotak FMP Series 245-Direct Plan-Payout of Income Distribution cum capital withdrawal Option,12.70296,INF174KA1657,N/A,N/A
144891,NIPPON INDIA - INDIA OPPORTUNITIES FUND - SERIES A - DIRECT Plan - IDCW Option,16.59700,INF204KB1I57,N/A,N/A
145040,HDFC Ultra Short Term Fund - Growth Option,14.47430,INF179KB11R3,N/A,N/A
,,N/A,,N/A,N/A
147465,SBI Fixed Maturity Plan (FMP) - Series 10 (1178 Days) - Regular Plan - Growth,12.41830,INF200KA1G83,N/A,N/A
145004,Kotak FMP Series 245-Regular Plan-Growth Option,12.59073,INF174KA1624,N/A,N/A
145028,ICICI Prudential Fixed Maturity Plan - Series 84 - 1288 Days Plan E - Direct Plan Cumulative Option,13.25870,INF109KC1LD1,N/A,N/A
144980,HDFC FMP 1381D September 2018 (1) - Quarterly IDCW Option,10.00000,INF179KB14Q9,N/A,N/A
,,N/A,INF109KC1KF8,N/A,N/A
147566,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,1138.03690,INF174V01820,N/A,N/A
,,N/A,INF109KC1KZ6,N/A,N/A
144888,Nippon India India Opportunities Fund - Series A - Growth Option,16.06520,INF204KB1I24,N/A,N/A
145025,ICICI Prudential Fixed Maturity Plan - Series 84 - 1288 Days Plan E - Quarterly IDCW Option,13.14530,INF109KC1LB5,N/A,N/A
144950,UTI Fixed Term Income Fund Series XXX-IV (1125 Days) - Direct Plan - Flexi IDCW,10.00000,INF789F1AAP5,N/A,N/A
145043,Sundaram Money Market Fund Regular Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),10.06200,INF903JA1FM7,N/A,N/A
144957,UTI Fixed Term Income Fund Series XXX-IV (1125 Days) - Regular Plan - Flexi IDCW,10.00000,INF789F1AAK6,N/A,N/A
144889,Nippon India India Opportunities Fund - Series A - Direct Plan - Growth Option,16.59700,INF204KB1I40,N/A,N/A
144776,Reliance Fixed Horizon Fund XXXIX- Series 3 - Direct Plan- Dividend Plan,10.00000,INF204KB1I16,N/A,N/A
144948,UTI Fixed Term Income Fund Series XXX-IV (1125 Days) - Direct Plan - Quarterly IDCW,10.00000,INF789F1AAM2,N/A,N/A
144909,NIPPON INDIA FIXED HORIZON FUND - XXXIX - SERIES 5 - IDCW Option,13.17420,INF204KB1J15,N/A,N/A
,,N/A,INF109KC1KY9,N/A,N/A
145009,UTI - Fixed Term Income Fund Series XXX-V (1135 Days) - Direct Plan - Growth Option,12.79410,INF789F1AAV3,N/A,N/A
147498,Baroda BNP Paribas Equity Savings Fund - Direct Plan - IDCW,14.57170,INF955L01IN9,N/A,N/A
144770,Nippon India Fixed Horizon Fund XXXIX- Series 2- Direct Plan- Growth Option,13.47530,INF204KB1H66,N/A,N/A
147482,Parag Parikh ELSS Tax Saver Fund- Regular Growth,29.88970,INF879O01092,N/A,N/A
144918,SBI Debt Fund Series C - 24 - (1100 Days) - Direct Plan - Growth,12.71240,INF200KA1VO7,N/A,N/A
144765,Franklin India Fixed Maturity Plans-Series 4 - Plan D 1098 days -QTR - IDCW ,0.00000,INF090I01PU1,N/A,N/A
144941,ICICI Prudential Fixed Maturity Plan - Series 84 - 1103 Days Plan C - Cumulative Option,12.82580,INF109KC1KN2,N/A,N/A
,,N/A,INF204KB16D8,N/A,N/A
145023,ICICI Prudential Fixed Maturity Plan - Series 84 - 1293 Days Plan D - Cumulative Option,13.23880,INF109KC1KU7,N/A,N/A
144814,ICICI Prudential Fixed Maturity Plan - Series 84 - 1101 Days Plan A - Quarterly IDCW Option,12.54950,INF109KC1KE1,N/A,N/A
147570,Edelweiss Overnight Fund - Direct Plan - Growth,1290.09190,INF754K01JV9,N/A,N/A
144992,SBI Debt Fund Series C - 25 - (1100 Days) - Direct Plan - Growth,12.82160,INF200KA1VT6,N/A,N/A
147542,ITI ELSS Tax Saver Fund - Direct Plan - IDCW Option,23.65780,INF00XX01408,N/A,N/A
144850,Kotak FMP Series 243-Direct Plan -Growth Option,13.43717,INF174KA1566,N/A,N/A
144942,ICICI Prudential Fixed Maturity Plan - Series 84 - 1103 Days Plan C - Quarterly IDCW Option,12.82580,INF109KC1KP7,N/A,N/A
147509,SBI Fixed Maturity Plan (FMP) - Series 12 (1179 Days) - Direct Plan - Growth,12.43510,INF200KA1H82,N/A,N/A
,,N/A,INF204KB1J56,N/A,N/A
144908,Nippon India Fixed Horizon Fund XXXIX- Series 5- Growth Option,13.17420,INF204KB1J07,N/A,N/A
144905,Shriram Flexi Cap Fund - Direct Growth,23.23640,INF680P01109,N/A,N/A
144767,Franklin India Fixed Maturity Plans- Series 4- Plan D (1098 days)- Dividend- Direct,10.00000,INF090I01PW7,N/A,N/A
144764,Franklin India Fixed Maturity Plans Series4 - Plan D (1098 days) Growth- Direct,0.00000,INF090I01PV9,N/A,N/A
144898,NIPPON INDIA FIXED HORIZON FUND - XXXIX - SERIES 4 - DIRECT Plan - IDCW Option,13.52810,INF204KB1I99,N/A,N/A
145050,Sundaram Money Market Fund Direct Plan - Growth,14.37270,INF903JA1FR6,N/A,N/A
144773,Reliance Fixed Horizon Fund XXXIX- Series 3- Growth Option,10.39960,INF204KB1H82,N/A,N/A
144843,SBI Debt Fund Series - C - 23 (1100 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.65370,INF200KA1VL3,N/A,N/A
145053,Sundaram Money Market Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),10.37820,INF903JA1FW6,N/A,N/A
147519,LIC MF Overnight Fund-Regular Plan-Growth,1282.79660,INF767K01QD4,N/A,N/A
147575,Axis Money Market Fund - Regular Plan - Annual IDCW,1228.84050,INF846K01R79INF846K01R61,N/A,N/A
147612,SBI Fixed Maturity Plan (FMP) - Series 16 (1116 Days) - Direct Plan - Growth,12.27720,INF200KA1J49,N/A,N/A
144901,NIPPON INDIA FIXED HORIZON FUND - XXXIX - SERIES 4 - IDCW Option,13.40610,INF204KB1I73,N/A,N/A
,,N/A,,N/A,N/A
144834,Sundaram Services Fund Regular Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW) ,21.70790,INF903JA1EZ2,N/A,N/A
145051,Sundaram Money Market Fund Direct Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW),11.21160,INF903JA1FS4,N/A,N/A
145038,HDFC Ultra Short Term Fund - Weekly IDCW Option,10.05360,INF179KB14R7INF179KB13R9,N/A,N/A
147491,Union Focused Fund - Direct Plan - IDCW Option,25.55000,INF582M01FU0INF582M01FT2,N/A,N/A
144838,Sundaram Services Fund Regular Plan - Growth,31.66250,INF903JA1EX7,N/A,N/A
,,N/A,,N/A,N/A
144817,ICICI Prudential Fixed Maturity Plan - Series 84 - 1101 Days Plan A - Cumulative Option,12.54950,INF109KC1KD3,N/A,N/A
,,N/A,INF109KC1LE9,N/A,N/A
145056,Sundaram Money Market Fund Direct Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),11.21160,INF903JA1FX4,N/A,N/A
145032,Nippon India Fixed Horizon Fund XXXIX- Series 8- Growth Option,13.27310,INF204KB1K20,N/A,N/A
144951,UTI Fixed Term Income Fund Series XXX-IV (1125 Days) - Regular Plan - Annual IDCW,10.00000,INF789F1AAI0,N/A,N/A
145035,HDFC Ultra Short Term Fund - Direct Plan-Weekly IDCW Option,10.05380,INF179KB18Q0INF179KB17Q2,N/A,N/A
145054,Sundaram Money Market Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),10.06200,INF903JA1FU0,N/A,N/A
,,N/A,INF174KA1EI7,N/A,N/A
,,N/A,,N/A,N/A
144919,SBI Debt Fund Series C - 24 - (1100 Days) - Regular Plan - Growth,12.59250,INF200KA1VM1,N/A,N/A
147541,ITI ELSS Tax Saver Fund - Direct Plan - Growth Option,25.65580,INF00XX01390,N/A,N/A
145026,ICICI Prudential Fixed Maturity Plan - Series 84 - 1288 Days Plan E - Half Yearly IDCW Option,13.14540,INF109KC1LC3,N/A,N/A
144960,Franklin India Fixed Maturity Plans- Series 4- Plan E (1098 days)- Dividend -Direct,10.00000,INF090I01QC7,N/A,N/A
144841,SBI Debt Fund Series - C - 23 (1100 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.52350,INF200KA1VJ7,N/A,N/A
144963,Franklin India Fixed Maturity Plans-Series 4 - Plan E 1098 days - IDCW ,0.00000,INF090I01PZ0,N/A,N/A
145016,UTI - Fixed Term Income Fund Series XXX-V (1135 Days) - Regular Plan - Growth Option,12.69860,INF789F1AAQ3,N/A,N/A
149476,Edelweiss Overnight Fund - Unclaimed IDCW Plan - Above 3 years,1000.00000,,N/A,N/A
144801,HDFC FMP 1487D August 2018 (1) - Quarterly IDCW Option - Direct Plan,10.00000,INF179KB11O0,N/A,N/A
145041,HDFC Ultra Short Term Fund - Daily IDCW Option,10.10300,INF179KB12R1,N/A,N/A
,,N/A,INF174KA1EG1,N/A,N/A
,,N/A,INF204KB19D2,N/A,N/A
149470,Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW upto 3 years,1182.85490,,N/A,N/A
144933,Nippon India Fixed Horizon Fund XXXIX- Series 6- Growth Plan,13.35620,INF204KB1J49,N/A,N/A
147564,Mahindra Manulife Overnight Fund - Direct Plan -Growth,1289.95290,INF174V01838,N/A,N/A
147532,CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - DAILY IDCW (Reinvestment),1001.00120,INF760K01JN3,N/A,N/A
147467,SBI Fixed Maturity Plan (FMP) - Series 10 (1178 Days) - Direct Plan - Growth,12.51890,INF200KA1H09,N/A,N/A
147516,LIC MF Overnight Fund-Direct Plan-Daily IDCW,1036.11110,INF767K01QG7,N/A,N/A
147577,Axis Money Market Fund - Regular Plan - Daily IDCW,1005.61270,INF846K01R53,N/A,N/A
147552,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,1008.26340,INF754K01KF0,N/A,N/A
147511,SBI Fixed Maturity Plan (FMP) - Series 12 (1179 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.33510,INF200KA1H74,N/A,N/A
147561,SBI Fixed Maturity Plan (FMP) - Series 14 (384 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),13.05890,INF200KA14N2,N/A,N/A
147618,ITI Arbitrage Fund - Regular Plan - Growth Option,12.42170,INF00XX01416,N/A,N/A
147461,NIPPON INDIA FIXED HORIZON FUND - XLI - SERIES 12 - DIRECT Plan - IDCW Option,12.94740,INF204KB14D3,N/A,N/A
144954,UTI - Fixed Term Income Fund Series XXX-IV (1125 Days) - Direct Plan - Growth Option,12.86720,INF789F1AAL4,N/A,N/A
147486,SBI Fixed Maturity Plan (FMP) - Series 11 (1178 Days) - Direct Plan - Growth,12.49720,INF200KA1H41,N/A,N/A
147490,Union Focused Fund - Regular Plan - Growth Option,24.31000,INF582M01FW6,N/A,N/A
,,N/A,,N/A,N/A
147514,LIC MF Overnight Fund-Direct Plan-Weekly IDCW,1001.42860,INF767K01QH5,N/A,N/A
147533,CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),1001.00000,INF760K01JP8,N/A,N/A
,,N/A,,N/A,N/A
,,N/A,INF174KA1ES6,N/A,N/A
147496,Baroda BNP Paribas Equity Savings Fund - Direct Plan - Growth,16.69100,INF955L01IL3,N/A,N/A
146493,SBI Debt Fund Series C - 44 (378 Days) - Regular Plan - Growth,13.42590,INF200KA11J6,N/A,N/A
147195,Baroda BNP Paribas Overnight Fund - Direct Plan - Weekly IDCW,1000.27850,INF955L01HX0,N/A,N/A
147508,SBI Fixed Maturity Plan (FMP) - Series 12 (1179 Days) - Regular Plan - Growth,12.33510,INF200KA1H66,N/A,N/A
147559,SBI Fixed Maturity Plan (FMP) - Series 14 (384 Days) - Regular Plan - Growth,12.92400,INF200KA11N8,N/A,N/A
147464,SBI Fixed Maturity Plan (FMP) - Series 10 (1178 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.51890,INF200KA1H17,N/A,N/A
147518,LIC MF Overnight Fund-Regular Plan-Weekly IDCW,1128.19300,INF767K01QC6,N/A,N/A
147579,Nippon India ETF BSE Sensex Next 50,81.88680,INF204KB15D0,N/A,N/A
,,N/A,INF174KA1EJ5,N/A,N/A
,,N/A,INF174KA1EQ0,N/A,N/A
147492,Union Focused Fund - Direct Plan - Growth Option,25.55000,INF582M01FS4,N/A,N/A
147557,Edelweiss Overnight Fund - Direct Plan - Daily - IDCW Option,1000.06870,INF754K01JW7,N/A,N/A
147568,Axis Money Market Fund - Regular Plan - Growth Option,1363.48250,INF846K01R46,N/A,N/A
103883,SBI Long Term Equity Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),85.01950,INF200K01479,N/A,N/A
103114,SBI Magnum Global Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),111.09340,INF200K01255INF200K01263,N/A,N/A
105628,SBI LONG TERM EQUITY FUND - REGULAR PLAN- GROWTH,419.35170,INF200K01495,N/A,N/A
101551,SBI Equity Hybrid Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),56.95640,INF200K01115INF200K01123,N/A,N/A
145601,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Direct Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),21.79550,INF666M01FF2INF666M01FG0,N/A,N/A
,,N/A,INF174KA1939,N/A,N/A
145529,Franklin India Fixed Maturity Plans- Series 5- Plan B (1244 days)- Growth,0.00000,INF090I01QQ7,N/A,N/A
119722,SBI Long Term Equity Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),111.76280,INF200K01UK3,N/A,N/A
149826,JM Overnight Fund - (Direct) - Unclaimed Redemption I.E.F. - Growth Plan,1073.99360,,N/A,N/A
145609,NIPPON INDIA FIXED HORIZON FUND - XXXX - SERIES 1 - DIRECT Plan - IDCW Option,13.17550,INF204KB1O18,N/A,N/A
147786,ITI Balanced Advantage Fund - Regular Plan - IDCW Option,12.84740,INF00XX01663INF00XX01671,N/A,N/A
145530,Franklin India Fixed Maturity Plans- Series 5- Plan B (1244 days)- Growth Direct,0.00000,INF090I01QT1,N/A,N/A
,,N/A,INF174KA1962,N/A,N/A
,,N/A,INF174KA1954,N/A,N/A
145596,Groww Dynamic Bond Fund (formerly known as Indiabulls Dynamic Bond Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1010.31140,INF666M01EL3,N/A,N/A
147869,TATA Quant Equity Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option ,16.38230,INF277K015Y1,N/A,N/A
145545,ICICI Prudential Overnight Fund - Direct Plan - Half Yearly IDCW,1015.77980,INF109KC11H9INF109KC12H7,N/A,N/A
149408,ICICI Prudential Overnight fund - Direct Plan - Unclaimed IDCW Transitory Scheme,1184.94090,INF109KC16H8,N/A,N/A
147921,ICICI Prudential Nifty Midcap 150 ETF,20.52750,INF109KC11W8,N/A,N/A
145556,UTI Fixed Term Income Fund Series XXX-XII (1254 Days) - Regular Plan - Annual IDCW,10.00000,INF789F1AEC5,N/A,N/A
147855,BHARAT Bond FOF - April 2030 - Direct Plan - IDCW Option,14.24000,INF754K01KZ8INF754K01LA9,N/A,N/A
145542,ICICI Prudential Overnight Fund - Direct Plan - Monthly IDCW,1002.39960,INF109KC13G7INF109KC14G5,N/A,N/A
147826,Axis Retirement Fund - Dynamic Plan - Direct Growth,20.68000,INF846K01T28,N/A,N/A
147833,Axis Retirement Fund - Conservative Plan - Regular Plan - IDCW,15.38300,INF846K01T93,N/A,N/A
147866,TATA Quant Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option ,15.13760,INF277K017Y7,N/A,N/A
145527,Nippon India Fixed Horizon Fund XXXIX - Series 15 Growth option,13.09540,INF204KB1N43,N/A,N/A
147793,SBI Fixed Maturity Plan (FMP) - Series 26 (1112 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.14850,INF200KA1O00,N/A,N/A
145594,Groww Dynamic Bond Fund (formerly known as Indiabulls Dynamic Bond Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1009.23240,INF666M01EU4INF666M01EV2,N/A,N/A
145902,Kotak FMP Series 255-Direct Plan-Growth n,12.94248,INF174KA1AQ8,N/A,N/A
